"Seq_ID	subsample	rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq"
"SP00017	0.1	NC_017592.1	1	2036867	24231382	344322	16.9045	1282.88	35.4	60"
"SP00017	0.25	NC_017592.1	1	2036867	60576748	652070	32.0134	1867.8	35.3	60"
"SP00017	0.5	NC_017592.1	1	2036867	121193286	998725	49.0324	2406.26	35.3	60"
"SP00017	1.0	NC_017592.1	1	2036867	242371904	1399997	68.7329	2932.45	35.4	60"
"SP00018	0.025	NC_017592.1	1	2036867	214	3934	0.19314	0.00653945	35.7	33.7"
"SP00018	0.05	NC_017592.1	1	2036867	470	5904	0.289857	0.0143377	35.8	30.8"
"SP00018	0.075	NC_017592.1	1	2036867	701	7906	0.388145	0.0214398	35.6	31"
"SP00018	0.125	NC_017592.1	1	2036867	1144	10942	0.537198	0.033691	35.6	30.3"
"SP00018	0.1	NC_017592.1	1	2036867	935	9236	0.453441	0.0274156	35.6	30.3"
"SP00018	0.25	NC_017592.1	1	2036867	2291	16921	0.830737	0.0672096	35.7	29.9"
"SP00018	0.5	NC_017592.1	1	2036867	4618	25210	1.23769	0.135429	35.7	29.8"
"SP00018	1.0	NC_017592.1	1	2036867	9252	38483	1.88932	0.274812	35.7	30.1"
"SP00019	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00019	0.05	NC_017592.1	1	2036867	2	60	0.0029457	5.49864e-05	34.9	42.5"
"SP00019	0.075	NC_017592.1	1	2036867	2	60	0.0029457	5.49864e-05	34.9	42.5"
"SP00019	0.125	NC_017592.1	1	2036867	2	60	0.0029457	5.49864e-05	34.9	42.5"
"SP00019	0.1	NC_017592.1	1	2036867	2	60	0.0029457	5.49864e-05	34.9	42.5"
"SP00019	0.25	NC_017592.1	1	2036867	2	60	0.0029457	5.49864e-05	34.9	42.5"
"SP00019	0.5	NC_017592.1	1	2036867	4	104	0.00510588	9.819e-05	35.6	51.2"
"SP00019	1.0	NC_017592.1	1	2036867	4	104	0.00510588	9.819e-05	35.6	51.2"
"SP00020	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00020	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00020	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00020	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00020	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00020	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00020	0.5	NC_017592.1	1	2036867	2	63	0.00309299	6.18597e-05	36.6	60"
"SP00020	1.0	NC_017592.1	1	2036867	2	63	0.00309299	6.18597e-05	36.6	60"
"SP00021	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00021	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00021	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00021	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00021	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00021	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00021	0.5	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00021	1.0	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00022	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00022	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00022	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00022	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00022	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00022	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00022	0.5	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00022	1.0	NC_017592.1	1	2036867	2	98	0.00481131	8.93529e-05	35	60"
"SP00023	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00023	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00023	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00023	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00023	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00023	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00023	0.5	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00023	1.0	NC_017592.1	1	2036867	4	264	0.0129611	0.000146303	36.9	9"
"SP00024	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00024	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00024	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00024	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00024	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00024	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00024	0.5	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00024	1.0	NC_017592.1	1	2036867	1	151	0.00741335	7.41335e-05	35.3	60"
"SP00025	0.025	NC_017592.1	1	2036867	262	14014	0.688017	0.012235	35.5	57.3"
"SP00025	0.05	NC_017592.1	1	2036867	576	31992	1.57065	0.0278374	35.7	57.7"
"SP00025	0.075	NC_017592.1	1	2036867	859	46932	2.30413	0.0413247	35.7	57.5"
"SP00025	0.125	NC_017592.1	1	2036867	1425	75444	3.70392	0.0694149	35.6	57.3"
"SP00025	0.1	NC_017592.1	1	2036867	1137	61590	3.02376	0.0554651	35.6	57.5"
"SP00025	0.25	NC_017592.1	1	2036867	2743	135813	6.66774	0.131601	35.6	57.2"
"SP00025	0.5	NC_017592.1	1	2036867	5534	253125	12.4272	0.265935	35.6	57"
"SP00025	1.0	NC_017592.1	1	2036867	11150	444926	21.8436	0.534881	35.7	57"
"SP00026	0.025	NC_017592.1	1	2036867	6	212	0.0104081	0.000208163	33.9	60"
"SP00026	0.05	NC_017592.1	1	2036867	10	284	0.013943	0.000363303	34.8	60"
"SP00026	0.075	NC_017592.1	1	2036867	14	395	0.0193925	0.000472294	35.1	58"
"SP00026	0.125	NC_017592.1	1	2036867	26	950	0.0466403	0.00098681	35.5	58.9"
"SP00026	0.1	NC_017592.1	1	2036867	20	757	0.0371649	0.000798285	35.8	58.6"
"SP00026	0.25	NC_017592.1	1	2036867	56	1932	0.0948516	0.00205021	35.5	55.4"
"SP00026	0.5	NC_017592.1	1	2036867	104	3720	0.182633	0.00381615	35.3	51.6"
"SP00026	1.0	NC_017592.1	1	2036867	178	5930	0.291133	0.00657186	35.7	52.9"
"SP00027	0.025	NC_017592.1	1	2036867	6	327	0.0160541	0.00028426	34.3	60"
"SP00027	0.05	NC_017592.1	1	2036867	16	658	0.0323045	0.000608778	34.8	53.8"
"SP00027	0.075	NC_017592.1	1	2036867	28	1265	0.0621052	0.00106045	35.1	56.4"
"SP00027	0.125	NC_017592.1	1	2036867	46	2154	0.105751	0.00180424	35.5	52.6"
"SP00027	0.1	NC_017592.1	1	2036867	40	1900	0.0932805	0.0015568	35.5	54.5"
"SP00027	0.25	NC_017592.1	1	2036867	94	4281	0.210176	0.00385249	35.6	52.2"
"SP00027	0.5	NC_017592.1	1	2036867	182	7106	0.348869	0.0071065	35.6	47.7"
"SP00027	1.0	NC_017592.1	1	2036867	355	15148	0.743691	0.0145616	35.3	49.2"
"SP00028	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00028	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00028	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00028	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00028	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00028	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00028	0.5	NC_017592.1	1	2036867	2	206	0.0101136	0.000101136	36.8	0"
"SP00028	1.0	NC_017592.1	1	2036867	6	482	0.0236638	0.000369194	36.6	36"
"SP00029	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00029	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00029	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00029	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00029	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00029	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00029	0.5	NC_017592.1	1	2036867	2	178	0.00873891	8.73891e-05	36.9	0"
"SP00029	1.0	NC_017592.1	1	2036867	2	178	0.00873891	8.73891e-05	36.9	0"
"SP00030	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00030	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00030	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00030	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00030	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00030	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00030	0.5	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00030	1.0	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00031	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00031	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00031	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00031	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00031	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00031	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00031	0.5	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00031	1.0	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00032	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00032	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00032	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00032	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00032	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00032	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00032	0.5	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00032	1.0	NC_017592.1	1	2036867	2	293	0.0143848	0.000145321	36.7	60"
"SP00033	0.025	NC_017592.1	1	2036867	224	13211	0.648594	0.0111225	35.6	56.5"
"SP00033	0.05	NC_017592.1	1	2036867	442	26414	1.2968	0.0218856	35.5	57.2"
"SP00033	0.075	NC_017592.1	1	2036867	634	37050	1.81897	0.0312475	35.5	57.8"
"SP00033	0.125	NC_017592.1	1	2036867	1081	61482	3.01846	0.0536569	35.5	57.7"
"SP00033	0.1	NC_017592.1	1	2036867	861	50660	2.48715	0.0427755	35.5	57.9"
"SP00033	0.25	NC_017592.1	1	2036867	2097	112752	5.53556	0.104089	35.6	57.4"
"SP00033	0.5	NC_017592.1	1	2036867	4203	210570	10.3379	0.208884	35.5	57.3"
"SP00033	1.0	NC_017592.1	1	2036867	8318	358048	17.5784	0.408996	35.5	57.1"
"SP00034	0.025	NC_017592.1	1	2036867	8	265	0.0130102	0.000257258	36.5	60"
"SP00034	0.05	NC_017592.1	1	2036867	8	265	0.0130102	0.000257258	36.5	60"
"SP00034	0.075	NC_017592.1	1	2036867	14	468	0.0229765	0.000456584	36	58"
"SP00034	0.125	NC_017592.1	1	2036867	18	541	0.0265604	0.000591104	36.2	58.4"
"SP00034	0.1	NC_017592.1	1	2036867	18	541	0.0265604	0.000591104	36.2	58.4"
"SP00034	0.25	NC_017592.1	1	2036867	36	1222	0.0599941	0.00125143	35.6	56.1"
"SP00034	0.5	NC_017592.1	1	2036867	64	2208	0.108402	0.00229028	36	56.1"
"SP00034	1.0	NC_017592.1	1	2036867	120	4445	0.218227	0.00450938	35.8	55.5"
"SP00035	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00035	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00035	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00035	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00035	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00035	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00035	0.5	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00035	1.0	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00036	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00036	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00036	0.075	NC_017592.1	1	2036867	2	66	0.00324027	6.43145e-05	36.8	60"
"SP00036	0.125	NC_017592.1	1	2036867	2	66	0.00324027	6.43145e-05	36.8	60"
"SP00036	0.1	NC_017592.1	1	2036867	2	66	0.00324027	6.43145e-05	36.8	60"
"SP00036	0.25	NC_017592.1	1	2036867	2	66	0.00324027	6.43145e-05	36.8	60"
"SP00036	0.5	NC_017592.1	1	2036867	2	66	0.00324027	6.43145e-05	36.8	60"
"SP00036	1.0	NC_017592.1	1	2036867	4	155	0.00760973	0.000151213	36.9	30"
"SP00037	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00037	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00037	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00037	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00037	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00037	0.25	NC_017592.1	1	2036867	2	76	0.00373122	3.73122e-05	36.5	0"
"SP00037	0.5	NC_017592.1	1	2036867	4	152	0.00746244	0.000111937	36.5	28"
"SP00037	1.0	NC_017592.1	1	2036867	4	152	0.00746244	0.000111937	36.5	28"
"SP00038	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00038	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00038	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00038	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00038	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00038	0.25	NC_017592.1	1	2036867	2	161	0.0079043	0.000148267	36.6	60"
"SP00038	0.5	NC_017592.1	1	2036867	2	161	0.0079043	0.000148267	36.6	60"
"SP00038	1.0	NC_017592.1	1	2036867	5	283	0.0138939	0.00024302	36	54.4"
"SP00039	0.025	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00039	0.05	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00039	0.075	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00039	0.125	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00039	0.1	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00039	0.25	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00039	0.5	NC_017592.1	1	2036867	0	0	0	0	0	0"
"SP00039	1.0	NC_017592.1	1	2036867	2	121	0.0059405	0.000116355	36.7	60"
"SP00040	0.025	NC_017592.1	1	2036867	2	92	0.00451674	9.03348e-05	36.3	0"
"SP00040	0.05	NC_017592.1	1	2036867	2	92	0.00451674	9.03348e-05	36.3	0"
"SP00040	0.075	NC_017592.1	1	2036867	2	92	0.00451674	9.03348e-05	36.3	0"
"SP00040	0.125	NC_017592.1	1	2036867	2	92	0.00451674	9.03348e-05	36.3	0"
"SP00040	0.1	NC_017592.1	1	2036867	2	92	0.00451674	9.03348e-05	36.3	0"
"SP00040	0.25	NC_017592.1	1	2036867	2	92	0.00451674	9.03348e-05	36.3	0"
"SP00040	0.5	NC_017592.1	1	2036867	2	92	0.00451674	9.03348e-05	36.3	0"
"SP00040	1.0	NC_017592.1	1	2036867	4	169	0.00829706	0.000165941	36.2	30"
"SP00061	0.025	NC_017592.1	1	2036867	494400	35185	1.72741	7.05174	38.7	1.55"
"SP00061	0.05	NC_017592.1	1	2036867	989035	50443	2.4765	14.1043	38.8	1.56"
"SP00061	0.075	NC_017592.1	1	2036867	1484300	63671	3.12593	21.1739	38.8	1.56"
"SP00061	0.125	NC_017592.1	1	2036867	2476115	81868	4.01931	35.3111	38.8	1.57"
"SP00061	0.1	NC_017592.1	1	2036867	1980286	72134	3.54142	28.2438	38.8	1.56"
"SP00061	0.25	NC_017592.1	1	2036867	4950917	116425	5.71589	70.5811	38.8	1.58"
"SP00061	0.5	NC_017592.1	1	2036867	9893064	160185	7.86428	141.004	38.8	1.58"
"SP00061	1.0	NC_017592.1	1	2036867	19787904	209961	10.308	275.199	38.8	1.58"
"SP00062	0.025	NC_017592.1	1	2036867	206760	19974	0.980624	2.90389	38.8	1.6"
"SP00062	0.05	NC_017592.1	1	2036867	414313	28285	1.38865	5.82272	38.8	1.61"
"SP00062	0.075	NC_017592.1	1	2036867	620238	34816	1.70929	8.71515	38.8	1.61"
"SP00062	0.125	NC_017592.1	1	2036867	1033949	44458	2.18267	14.5317	38.8	1.6"
"SP00062	0.1	NC_017592.1	1	2036867	827288	40622	1.99434	11.6287	38.8	1.6"
"SP00062	0.25	NC_017592.1	1	2036867	2068857	65880	3.23438	29.0786	38.8	1.6"
"SP00062	0.5	NC_017592.1	1	2036867	4136857	87240	4.28305	58.1412	38.8	1.61"
"SP00062	1.0	NC_017592.1	1	2036867	8267313	113360	5.56541	116.209	38.8	1.61"
"SP00063	0.025	NC_017592.1	1	2036867	415003	15897	0.780463	5.52398	38.7	1.09"
"SP00063	0.05	NC_017592.1	1	2036867	831343	21115	1.03664	11.0671	38.7	1.09"
"SP00063	0.075	NC_017592.1	1	2036867	1247971	24667	1.21103	16.6116	38.7	1.09"
"SP00063	0.125	NC_017592.1	1	2036867	2082051	29954	1.47059	27.7049	38.7	1.09"
"SP00063	0.1	NC_017592.1	1	2036867	1664687	27673	1.35861	22.1562	38.7	1.09"
"SP00063	0.25	NC_017592.1	1	2036867	4163676	39536	1.94102	55.4031	38.7	1.09"
"SP00063	0.5	NC_017592.1	1	2036867	8320735	49217	2.41631	110.712	38.7	1.09"
"SP00063	1.0	NC_017592.1	1	2036867	16646735	62119	3.04973	221.502	38.7	1.09"
"SP00064	0.025	NC_017592.1	1	2036867	866810	635336	31.1918	50.5395	39.2	29"
"SP00064	0.05	NC_017592.1	1	2036867	1732171	799432	39.2481	100.997	39.2	29"
"SP00064	0.075	NC_017592.1	1	2036867	2599066	908560	44.6058	151.547	39.2	29"
"SP00064	0.125	NC_017592.1	1	2036867	4332803	1052681	51.6814	252.626	39.2	29"
"SP00064	0.1	NC_017592.1	1	2036867	3465962	988351	48.5231	202.095	39.2	29"
"SP00064	0.25	NC_017592.1	1	2036867	8659776	1247466	61.2444	504.897	39.2	29.1"
"SP00064	0.5	NC_017592.1	1	2036867	17322958	1423646	69.8939	1010.15	39.2	29.1"
"SP00064	1.0	NC_017592.1	1	2036867	34658032	1571904	77.1726	2020.71	39.2	29.1"
"SP00065	0.025	NC_017592.1	1	2036867	1025096	800360	39.2937	59.0554	39.3	32.3"
"SP00065	0.05	NC_017592.1	1	2036867	2053818	928020	45.5611	118.356	39.3	32.3"
"SP00065	0.075	NC_017592.1	1	2036867	3083054	1008145	49.4949	177.723	39.3	32.4"
"SP00065	0.125	NC_017592.1	1	2036867	5139600	1106693	54.3331	296.215	39.3	32.3"
"SP00065	0.1	NC_017592.1	1	2036867	4111921	1064450	52.2592	236.972	39.3	32.4"
"SP00065	0.25	NC_017592.1	1	2036867	10288130	1221439	59.9666	592.943	39.3	32.4"
"SP00065	0.5	NC_017592.1	1	2036867	20567265	1324841	65.0431	1185.31	39.3	32.3"
"SP00065	1.0	NC_017592.1	1	2036867	41138826	1408452	69.148	2371.03	39.3	32.3"
"SP00066	0.025	NC_017592.1	1	2036867	894365	736593	36.163	51.229	39.2	26.2"
"SP00066	0.05	NC_017592.1	1	2036867	1789112	883842	43.3922	102.447	39.2	26.2"
"SP00066	0.075	NC_017592.1	1	2036867	2684236	967676	47.5081	153.685	39.2	26.2"
"SP00066	0.125	NC_017592.1	1	2036867	4472769	1075488	52.8011	256.142	39.2	26.2"
"SP00066	0.1	NC_017592.1	1	2036867	3578870	1029240	50.5305	204.91	39.2	26.2"
"SP00066	0.25	NC_017592.1	1	2036867	8949327	1223280	60.0569	512.601	39.2	26.2"
"SP00066	0.5	NC_017592.1	1	2036867	17893363	1364221	66.9764	1024.84	39.2	26.2"
"SP00066	1.0	NC_017592.1	1	2036867	35773397	1488045	73.0556	2048.65	39.2	26.2"
"SP00067	0.025	NC_017592.1	1	2036867	931737	1622554	79.6593	57.9554	39.2	52.9"
"SP00067	0.05	NC_017592.1	1	2036867	1861822	1818569	89.2827	115.792	39.2	52.9"
"SP00067	0.075	NC_017592.1	1	2036867	2792745	1888994	92.7402	173.704	39.2	52.9"
"SP00067	0.125	NC_017592.1	1	2036867	4654908	1949194	95.6957	289.517	39.2	52.9"
"SP00067	0.1	NC_017592.1	1	2036867	3723267	1927048	94.6084	231.572	39.2	52.9"
"SP00067	0.25	NC_017592.1	1	2036867	9311039	1998867	98.1344	579.174	39.2	52.9"
"SP00067	0.5	NC_017592.1	1	2036867	18627523	2022663	99.3027	1158.6	39.2	52.9"
"SP00067	1.0	NC_017592.1	1	2036867	37247332	2031847	99.7535	2316.52	39.2	52.9"
"SP00068	0.025	NC_017592.1	1	2036867	1324466	1556887	76.4354	81.5731	39.2	52.8"
"SP00068	0.05	NC_017592.1	1	2036867	2651197	1712073	84.0542	163.323	39.2	52.8"
"SP00068	0.075	NC_017592.1	1	2036867	3979405	1777293	87.2562	245.107	39.2	52.8"
"SP00068	0.125	NC_017592.1	1	2036867	6626923	1839847	90.3273	408.194	39.2	52.8"
"SP00068	0.1	NC_017592.1	1	2036867	5304129	1815404	89.1273	326.679	39.2	52.8"
"SP00068	0.25	NC_017592.1	1	2036867	13252840	1894647	93.0177	816.208	39.2	52.8"
"SP00068	0.5	NC_017592.1	1	2036867	26494605	1930887	94.7969	1631.71	39.2	52.8"
"SP00068	1.0	NC_017592.1	1	2036867	52981649	1953045	95.8848	3262.96	39.2	52.8"
"SP00069	0.025	NC_017592.1	1	2036867	705687	8284	0.406703	9.29065	38.8	1.93"
"SP00069	0.05	NC_017592.1	1	2036867	1413876	9875	0.484813	18.6138	38.8	1.92"
"SP00069	0.075	NC_017592.1	1	2036867	2120782	11248	0.552221	27.9199	38.8	1.93"
"SP00069	0.125	NC_017592.1	1	2036867	3533205	13940	0.684384	46.5137	38.8	1.92"
"SP00069	0.1	NC_017592.1	1	2036867	2826275	12530	0.61516	37.2065	38.8	1.92"
"SP00069	0.25	NC_017592.1	1	2036867	7061551	19421	0.953474	92.9645	38.8	1.92"
"SP00069	0.5	NC_017592.1	1	2036867	14132870	26679	1.30981	186.056	38.8	1.91"
"SP00069	1.0	NC_017592.1	1	2036867	28263956	34676	1.70242	291.415	38.8	1.91"
